id,neighbourhood,price,,,,,,,,,,,,,,,,,,
19959233,Charlestown,350.00,,,,,,,,,,,,,,,,,,
14339068,Charlestown,625.00,,,,,,,,,,,,,,,,,,
3820516,Charlestown,210.00,,,,,,,,,,,,,,,,,,
17875439,Charlestown,99.00,,,,,,,,,,,,,,,,,,
16517776,Charlestown,56.00,,,,,,,,,,,,,,,,,,
19581567,Charlestown,250.00,,,,,,,,,,,,,,,,,,
182613,Charlestown,169.00,,,,,,,,,,,,,,,,,,
14928081,Charlestown,307.00,,,,,,,,,,,,,,,,,,
16156516,Charlestown,350.00,,,,,,,,,,,,,,,,,,
14632658,Charlestown,145.00,,,,,,,,,,,,,,,,,,
5719606,Charlestown,225.00,,,,,,,,,,,,,,,,,,
19744120,Charlestown,130.00,,,,,,,,,,,,,,,,,,
82637,Charlestown,175.00,,,,,,,,,,,,,,,,,,
19317364,Charlestown,100.00,,,,,,,,,,,,,,,,,,
18956914,Charlestown,450.00,,,,,,,,,,,,,,,,,,
18498138,Charlestown,250.00,,,,,,,,,,,,,,,,,,
16172035,Charlestown,195.00,,,,,,,,,,,,,,,,,,
15287262,Charlestown,175.00,,,,,,,,,,,,,,,,,,
7472068,Charlestown,99.00,,,,,,,,,,,,,,,,,,
17730361,Charlestown,1250.00,,,,,,,,,,,,,,,,,,
8454985,Charlestown,225.00,,,,,,,,,,,,,,,,,,
19088192,Charlestown,75.00,,,,,,,,,,,,,,,,,,
1541166,Charlestown,119.00,,,,,,,,,,,,,,,,,,
16479752,Charlestown,55.00,,,,,,,,,,,,,,,,,,
4467841,West End,289.00,,,,,,,,,,,,,,,,,,
8814479,West End,146.00,,,,,,,,,,,,,,,,,,
19941916,West End,147.00,,,,,,,,,,,,,,,,,,
16351037,West End,175.00,,,,,,,,,,,,,,,,,,
8814039,West End,429.00,,,,,,,,,,,,,,,,,,
23668,West End,249.00,,,,,,,,,,,,,,,,,,
20185106,West End,80.00,,,,,,,,,,,,,,,,,,
1867881,West End,337.00,,,,,,,,,,,,,,,,,,
20086367,West End,145.00,,,,,,,,,,,,,,,,,,
17399272,West End,337.00,,,,,,,,,,,,,,,,,,
1868004,West End,246.00,,,,,,,,,,,,,,,,,,
4579186,West End,130.00,,,,,,,,,,,,,,,,,,
8813451,West End,429.00,,,,,,,,,,,,,,,,,,
4602191,West End,275.00,,,,,,,,,,,,,,,,,,
15726711,West End,800.00,,,,,,,,,,,,,,,,,,
8696236,West End,105.00,,,,,,,,,,,,,,,,,,
15726469,West End,571.00,,,,,,,,,,,,,,,,,,
12088322,West End,186.00,,,,,,,,,,,,,,,,,,
18888098,West End,189.00,,,,,,,,,,,,,,,,,,
3931204,West End,220.00,,,,,,,,,,,,,,,,,,
14216000,West End,169.00,,,,,,,,,,,,,,,,,,
19327378,West End,140.00,,,,,,,,,,,,,,,,,,
7596262,West End,139.00,,,,,,,,,,,,,,,,,,
17729574,West End,246.00,,,,,,,,,,,,,,,,,,
10119075,West End,189.00,,,,,,,,,,,,,,,,,,
10118946,West End,175.00,,,,,,,,,,,,,,,,,,
10152056,West End,133.00,,,,,,,,,,,,,,,,,,
10119193,West End,174.00,,,,,,,,,,,,,,,,,,
10118716,West End,179.00,,,,,,,,,,,,,,,,,,
10118573,West End,134.00,,,,,,,,,,,,,,,,,,
10118379,West End,125.00,,,,,,,,,,,,,,,,,,
19948159,West End,175.00,,,,,,,,,,,,,,,,,,
10118091,West End,129.00,,,,,,,,,,,,,,,,,,
10051649,West End,342.00,,,,,,,,,,,,,,,,,,
10052037,West End,228.00,,,,,,,,,,,,,,,,,,
19947454,West End,171.00,,,,,,,,,,,,,,,,,,
7855702,West End,181.00,,,,,,,,,,,,,,,,,,
19947224,West End,145.00,,,,,,,,,,,,,,,,,,
20279115,West End,128.00,,,,,,,,,,,,,,,,,,
19455142,West End,175.00,,,,,,,,,,,,,,,,,,
20208589,West End,293.00,,,,,,,,,,,,,,,,,,
16702101,West End,514.00,,,,,,,,,,,,,,,,,,
15898519,West End,199.00,,,,,,,,,,,,,,,,,,
18912787,West End,139.00,,,,,,,,,,,,,,,,,,
10119327,West End,184.00,,,,,,,,,,,,,,,,,,
14423116,West End,429.00,,,,,,,,,,,,,,,,,,
21124198,West End,250.00,,,,,,,,,,,,,,,,,,
19926959,West End,149.00,,,,,,,,,,,,,,,,,,
19926609,West End,125.00,,,,,,,,,,,,,,,,,,
14404992,West End,81.00,,,,,,,,,,,,,,,,,,
18910240,West End,429.00,,,,,,,,,,,,,,,,,,
6015995,West End,127.00,,,,,,,,,,,,,,,,,,
4917583,West End,185.00,,,,,,,,,,,,,,,,,,
19925457,West End,129.00,,,,,,,,,,,,,,,,,,
16336756,West End,229.00,,,,,,,,,,,,,,,,,,
19941093,West End,145.00,,,,,,,,,,,,,,,,,,
7308623,West End,60.00,,,,,,,,,,,,,,,,,,
4489920,West End,209.00,,,,,,,,,,,,,,,,,,
14423483,West End,429.00,,,,,,,,,,,,,,,,,,
1867834,West End,293.00,,,,,,,,,,,,,,,,,,
18907659,West End,429.00,,,,,,,,,,,,,,,,,,
19870249,Beacon Hill,105.00,,,,,,,,,,,,,,,,,,
7874552,Beacon Hill,130.00,,,,,,,,,,,,,,,,,,
20711007,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
17386330,Beacon Hill,160.00,,,,,,,,,,,,,,,,,,
13810937,Beacon Hill,85.00,,,,,,,,,,,,,,,,,,
7342359,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
8335066,Beacon Hill,130.00,,,,,,,,,,,,,,,,,,
7996844,Beacon Hill,130.00,,,,,,,,,,,,,,,,,,
18456430,Beacon Hill,100.00,,,,,,,,,,,,,,,,,,
18376849,Beacon Hill,90.00,,,,,,,,,,,,,,,,,,
18475428,Beacon Hill,92.00,,,,,,,,,,,,,,,,,,
20011033,Beacon Hill,85.00,,,,,,,,,,,,,,,,,,
1960407,Beacon Hill,125.00,,,,,,,,,,,,,,,,,,
6600417,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
4741722,Beacon Hill,80.00,,,,,,,,,,,,,,,,,,
9414160,Beacon Hill,120.00,,,,,,,,,,,,,,,,,,
15471093,Beacon Hill,155.00,,,,,,,,,,,,,,,,,,
19282088,Beacon Hill,138.00,,,,,,,,,,,,,,,,,,
16693642,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
17873248,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
17024774,Beacon Hill,136.00,,,,,,,,,,,,,,,,,,
9107357,Beacon Hill,185.00,,,,,,,,,,,,,,,,,,
15148487,Beacon Hill,295.00,,,,,,,,,,,,,,,,,,
13993185,Beacon Hill,190.00,,,,,,,,,,,,,,,,,,
19550212,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
12962923,Beacon Hill,229.00,,,,,,,,,,,,,,,,,,
7614517,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
3377100,Beacon Hill,245.00,,,,,,,,,,,,,,,,,,
2126053,Beacon Hill,165.00,,,,,,,,,,,,,,,,,,
5709298,Beacon Hill,219.00,,,,,,,,,,,,,,,,,,
6326257,Beacon Hill,375.00,,,,,,,,,,,,,,,,,,
20151756,Beacon Hill,99.00,,,,,,,,,,,,,,,,,,
2947662,Beacon Hill,299.00,,,,,,,,,,,,,,,,,,
20722772,Beacon Hill,174.00,,,,,,,,,,,,,,,,,,
20476340,Beacon Hill,80.00,,,,,,,,,,,,,,,,,,
18387338,Beacon Hill,115.00,,,,,,,,,,,,,,,,,,
14200338,Beacon Hill,155.00,,,,,,,,,,,,,,,,,,
19019562,Beacon Hill,299.00,,,,,,,,,,,,,,,,,,
20410237,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
20639808,Beacon Hill,207.00,,,,,,,,,,,,,,,,,,
21172765,Beacon Hill,99.00,,,,,,,,,,,,,,,,,,
7633883,Beacon Hill,769.00,,,,,,,,,,,,,,,,,,
5690640,Beacon Hill,295.00,,,,,,,,,,,,,,,,,,
13249829,Beacon Hill,129.00,,,,,,,,,,,,,,,,,,
8052494,Beacon Hill,143.00,,,,,,,,,,,,,,,,,,
12365159,Beacon Hill,395.00,,,,,,,,,,,,,,,,,,
13797236,Beacon Hill,185.00,,,,,,,,,,,,,,,,,,
13778731,Beacon Hill,275.00,,,,,,,,,,,,,,,,,,
13185237,Beacon Hill,235.00,,,,,,,,,,,,,,,,,,
14742722,Beacon Hill,125.00,,,,,,,,,,,,,,,,,,
18957205,Beacon Hill,140.00,,,,,,,,,,,,,,,,,,
13121821,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
2754975,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
20067230,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
67774,Beacon Hill,110.00,,,,,,,,,,,,,,,,,,
7531700,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
8732121,Beacon Hill,210.00,,,,,,,,,,,,,,,,,,
4978467,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
14367642,Beacon Hill,129.00,,,,,,,,,,,,,,,,,,
12356,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
18311582,Beacon Hill,750.00,,,,,,,,,,,,,,,,,,
10857914,Beacon Hill,750.00,,,,,,,,,,,,,,,,,,
9386847,Beacon Hill,220.00,,,,,,,,,,,,,,,,,,
20903325,Downtown,70.00,,,,,,,,,,,,,,,,,,
16462547,Downtown,107.00,,,,,,,,,,,,,,,,,,
13188501,Beacon Hill,169.00,,,,,,,,,,,,,,,,,,
18841628,Beacon Hill,295.00,,,,,,,,,,,,,,,,,,
20135997,Beacon Hill,300.00,,,,,,,,,,,,,,,,,,
20514858,Beacon Hill,99.00,,,,,,,,,,,,,,,,,,
19292171,Beacon Hill,201.00,,,,,,,,,,,,,,,,,,
16285798,Downtown,108.00,,,,,,,,,,,,,,,,,,
508017,Beacon Hill,140.00,,,,,,,,,,,,,,,,,,
13101775,Beacon Hill,140.00,,,,,,,,,,,,,,,,,,
21010005,Beacon Hill,80.00,,,,,,,,,,,,,,,,,,
12648403,Beacon Hill,133.00,,,,,,,,,,,,,,,,,,
4718577,Beacon Hill,120.00,,,,,,,,,,,,,,,,,,
16367520,Beacon Hill,120.00,,,,,,,,,,,,,,,,,,
13926284,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
15679333,Beacon Hill,195.00,,,,,,,,,,,,,,,,,,
15678924,Beacon Hill,195.00,,,,,,,,,,,,,,,,,,
16596372,Beacon Hill,149.00,,,,,,,,,,,,,,,,,,
20998710,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
13696242,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
19904967,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
18332030,Beacon Hill,188.00,,,,,,,,,,,,,,,,,,
19291771,Beacon Hill,201.00,,,,,,,,,,,,,,,,,,
7092874,Beacon Hill,260.00,,,,,,,,,,,,,,,,,,
15071185,Beacon Hill,249.00,,,,,,,,,,,,,,,,,,
20068905,Beacon Hill,145.00,,,,,,,,,,,,,,,,,,
13728510,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
15772120,Beacon Hill,40.00,,,,,,,,,,,,,,,,,,
12678952,Beacon Hill,190.00,,,,,,,,,,,,,,,,,,
6400348,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
4995033,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
17380802,Beacon Hill,160.00,,,,,,,,,,,,,,,,,,
18535259,Beacon Hill,260.00,,,,,,,,,,,,,,,,,,
7713815,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
2216767,Beacon Hill,179.00,,,,,,,,,,,,,,,,,,
15680687,Beacon Hill,195.00,,,,,,,,,,,,,,,,,,
17134180,Beacon Hill,650.00,,,,,,,,,,,,,,,,,,
16904896,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
12726343,Beacon Hill,184.00,,,,,,,,,,,,,,,,,,
17494062,Beacon Hill,85.00,,,,,,,,,,,,,,,,,,
586994,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
11202183,Beacon Hill,225.00,,,,,,,,,,,,,,,,,,
16494169,Beacon Hill,350.00,,,,,,,,,,,,,,,,,,
5959251,Beacon Hill,287.00,,,,,,,,,,,,,,,,,,
4632511,Beacon Hill,305.00,,,,,,,,,,,,,,,,,,
10434883,Beacon Hill,209.00,,,,,,,,,,,,,,,,,,
20918179,Beacon Hill,275.00,,,,,,,,,,,,,,,,,,
11906382,Beacon Hill,285.00,,,,,,,,,,,,,,,,,,
8662258,Beacon Hill,89.00,,,,,,,,,,,,,,,,,,
10611598,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
17591467,Beacon Hill,169.00,,,,,,,,,,,,,,,,,,
15552245,Beacon Hill,220.00,,,,,,,,,,,,,,,,,,
2862120,Beacon Hill,78.00,,,,,,,,,,,,,,,,,,
15821372,Beacon Hill,75.00,,,,,,,,,,,,,,,,,,
14887491,Beacon Hill,219.00,,,,,,,,,,,,,,,,,,
19209297,Beacon Hill,99.00,,,,,,,,,,,,,,,,,,
9169272,Beacon Hill,130.00,,,,,,,,,,,,,,,,,,
18934135,Beacon Hill,189.00,,,,,,,,,,,,,,,,,,
8170181,Beacon Hill,172.00,,,,,,,,,,,,,,,,,,
18458938,Beacon Hill,157.00,,,,,,,,,,,,,,,,,,
20786923,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
9464030,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
1935042,Beacon Hill,100.00,,,,,,,,,,,,,,,,,,
18934219,Downtown,275.00,,,,,,,,,,,,,,,,,,
15673767,Beacon Hill,195.00,,,,,,,,,,,,,,,,,,
13658522,Beacon Hill,330.00,,,,,,,,,,,,,,,,,,
7514024,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
18719421,Beacon Hill,189.00,,,,,,,,,,,,,,,,,,
14575184,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
8747720,Beacon Hill,225.00,,,,,,,,,,,,,,,,,,
9857049,Beacon Hill,189.00,,,,,,,,,,,,,,,,,,
14673441,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
19309861,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
16148190,Beacon Hill,380.00,,,,,,,,,,,,,,,,,,
13788865,Downtown,150.00,,,,,,,,,,,,,,,,,,
6066455,Beacon Hill,600.00,,,,,,,,,,,,,,,,,,
6677640,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
16163931,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
1303261,Beacon Hill,425.00,,,,,,,,,,,,,,,,,,
12493396,Beacon Hill,299.00,,,,,,,,,,,,,,,,,,
7928656,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
19506136,Beacon Hill,116.00,,,,,,,,,,,,,,,,,,
19309434,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
11120777,Beacon Hill,125.00,,,,,,,,,,,,,,,,,,
4546333,Beacon Hill,219.00,,,,,,,,,,,,,,,,,,
12738816,Beacon Hill,196.00,,,,,,,,,,,,,,,,,,
6480967,Theater District,350.00,,,,,,,,,,,,,,,,,,
8283955,Beacon Hill,240.00,,,,,,,,,,,,,,,,,,
14983707,Beacon Hill,290.00,,,,,,,,,,,,,,,,,,
21013010,Beacon Hill,275.00,,,,,,,,,,,,,,,,,,
19308998,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
19144667,Beacon Hill,99.00,,,,,,,,,,,,,,,,,,
20045791,Beacon Hill,225.00,,,,,,,,,,,,,,,,,,
16392095,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
3432321,Beacon Hill,220.00,,,,,,,,,,,,,,,,,,
15916945,Beacon Hill,110.00,,,,,,,,,,,,,,,,,,
7514336,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
5725804,Beacon Hill,130.00,,,,,,,,,,,,,,,,,,
20255529,Beacon Hill,148.00,,,,,,,,,,,,,,,,,,
4644455,Beacon Hill,197.00,,,,,,,,,,,,,,,,,,
9133627,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
1648950,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
7527864,Beacon Hill,160.00,,,,,,,,,,,,,,,,,,
5743939,Beacon Hill,324.00,,,,,,,,,,,,,,,,,,
20651840,Beacon Hill,207.00,,,,,,,,,,,,,,,,,,
15851308,Beacon Hill,117.00,,,,,,,,,,,,,,,,,,
3890373,Beacon Hill,225.00,,,,,,,,,,,,,,,,,,
20782313,Beacon Hill,250.00,,,,,,,,,,,,,,,,,,
5659866,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
1252489,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
23619,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
7920759,Beacon Hill,300.00,,,,,,,,,,,,,,,,,,
7911936,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
6554785,Beacon Hill,160.00,,,,,,,,,,,,,,,,,,
3873776,Beacon Hill,325.00,,,,,,,,,,,,,,,,,,
15664359,Beacon Hill,120.00,,,,,,,,,,,,,,,,,,
9755993,Beacon Hill,100.00,,,,,,,,,,,,,,,,,,
13376457,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
20392363,Beacon Hill,220.00,,,,,,,,,,,,,,,,,,
7854872,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
19290895,Beacon Hill,201.00,,,,,,,,,,,,,,,,,,
16276224,Beacon Hill,149.00,,,,,,,,,,,,,,,,,,
14572100,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
18487889,Beacon Hill,320.00,,,,,,,,,,,,,,,,,,
10164810,Back Bay,179.00,,,,,,,,,,,,,,,,,,
11016623,Beacon Hill,160.00,,,,,,,,,,,,,,,,,,
15407458,Beacon Hill,295.00,,,,,,,,,,,,,,,,,,
21141875,Beacon Hill,220.00,,,,,,,,,,,,,,,,,,
21076367,Beacon Hill,260.00,,,,,,,,,,,,,,,,,,
16436951,Beacon Hill,197.00,,,,,,,,,,,,,,,,,,
15767548,Beacon Hill,331.00,,,,,,,,,,,,,,,,,,
8428052,Beacon Hill,195.00,,,,,,,,,,,,,,,,,,
16071075,Beacon Hill,450.00,,,,,,,,,,,,,,,,,,
5445126,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
5612512,Beacon Hill,210.00,,,,,,,,,,,,,,,,,,
19945100,Beacon Hill,108.00,,,,,,,,,,,,,,,,,,
19307193,Beacon Hill,201.00,,,,,,,,,,,,,,,,,,
11343485,Beacon Hill,179.00,,,,,,,,,,,,,,,,,,
9596153,Beacon Hill,159.00,,,,,,,,,,,,,,,,,,
15767124,Beacon Hill,169.00,,,,,,,,,,,,,,,,,,
7837202,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
18894466,Beacon Hill,361.00,,,,,,,,,,,,,,,,,,
19959185,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
5690424,Beacon Hill,637.00,,,,,,,,,,,,,,,,,,
5241043,Beacon Hill,80.00,,,,,,,,,,,,,,,,,,
4461613,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
10311094,Back Bay,399.00,,,,,,,,,,,,,,,,,,
14111670,Beacon Hill,265.00,,,,,,,,,,,,,,,,,,
17774119,Beacon Hill,95.00,,,,,,,,,,,,,,,,,,
19308245,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
15281975,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
14025410,Beacon Hill,99.00,,,,,,,,,,,,,,,,,,
19415743,Beacon Hill,84.00,,,,,,,,,,,,,,,,,,
12210223,Beacon Hill,149.00,,,,,,,,,,,,,,,,,,
20762670,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
15634401,Beacon Hill,140.00,,,,,,,,,,,,,,,,,,
6410674,Beacon Hill,108.00,,,,,,,,,,,,,,,,,,
697078,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
16488513,Beacon Hill,69.00,,,,,,,,,,,,,,,,,,
20904527,Beacon Hill,325.00,,,,,,,,,,,,,,,,,,
15126802,Beacon Hill,900.00,,,,,,,,,,,,,,,,,,
15426197,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
14552847,Beacon Hill,350.00,,,,,,,,,,,,,,,,,,
13307513,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
8884103,Beacon Hill,75.00,,,,,,,,,,,,,,,,,,
16272848,Beacon Hill,159.00,,,,,,,,,,,,,,,,,,
11701611,Beacon Hill,210.00,,,,,,,,,,,,,,,,,,
20264910,Beacon Hill,139.00,,,,,,,,,,,,,,,,,,
20204794,Beacon Hill,220.00,,,,,,,,,,,,,,,,,,
3520353,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
14760955,Beacon Hill,143.00,,,,,,,,,,,,,,,,,,
16239598,Beacon Hill,90.00,,,,,,,,,,,,,,,,,,
8309711,Beacon Hill,320.00,,,,,,,,,,,,,,,,,,
14928666,Beacon Hill,140.00,,,,,,,,,,,,,,,,,,
5064995,Beacon Hill,147.00,,,,,,,,,,,,,,,,,,
12143408,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
18582571,Beacon Hill,143.00,,,,,,,,,,,,,,,,,,
7244031,Beacon Hill,125.00,,,,,,,,,,,,,,,,,,
4032756,Beacon Hill,188.00,,,,,,,,,,,,,,,,,,
9078998,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
14916417,Beacon Hill,159.00,,,,,,,,,,,,,,,,,,
444425,Beacon Hill,110.00,,,,,,,,,,,,,,,,,,
1886037,Beacon Hill,230.00,,,,,,,,,,,,,,,,,,
20760391,Beacon Hill,150.00,,,,,,,,,,,,,,,,,,
14387004,Beacon Hill,40.00,,,,,,,,,,,,,,,,,,
4489490,Beacon Hill,229.00,,,,,,,,,,,,,,,,,,
11306586,Beacon Hill,189.00,,,,,,,,,,,,,,,,,,
14124430,Beacon Hill,195.00,,,,,,,,,,,,,,,,,,
10945774,Beacon Hill,129.00,,,,,,,,,,,,,,,,,,
10470115,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
20889737,Beacon Hill,190.00,,,,,,,,,,,,,,,,,,
20137476,Beacon Hill,123.00,,,,,,,,,,,,,,,,,,
7635616,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
10469962,Back Bay,399.00,,,,,,,,,,,,,,,,,,
18557609,Beacon Hill,215.00,,,,,,,,,,,,,,,,,,
1688705,Beacon Hill,130.00,,,,,,,,,,,,,,,,,,
14074739,Beacon Hill,175.00,,,,,,,,,,,,,,,,,,
21205051,Beacon Hill,149.00,,,,,,,,,,,,,,,,,,
20054296,Beacon Hill,166.00,,,,,,,,,,,,,,,,,,
6908672,Beacon Hill,199.00,,,,,,,,,,,,,,,,,,
15581663,Beacon Hill,170.00,,,,,,,,,,,,,,,,,,
19530176,Beacon Hill,160.00,,,,,,,,,,,,,,,,,,
20152689,Beacon Hill,89.00,,,,,,,,,,,,,,,,,,
15463154,Downtown Crossing,119.00,,,,,,,,,,,,,,,,,,
8302844,Beacon Hill,162.00,,,,,,,,,,,,,,,,,,
6741968,Beacon Hill,129.00,,,,,,,,,,,,,,,,,,
5371687,Beacon Hill,249.00,,,,,,,,,,,,,,,,,,
2410846,Beacon Hill,180.00,,,,,,,,,,,,,,,,,,
19608419,Downtown Crossing,270.00,,,,,,,,,,,,,,,,,,
8325477,Beacon Hill,275.00,,,,,,,,,,,,,,,,,,
19754060,West End,120.00,,,,,,,,,,,,,,,,,,
17496201,Downtown Crossing,133.00,,,,,,,,,,,,,,,,,,
19691987,Downtown Crossing,179.00,,,,,,,,,,,,,,,,,,
19823907,Downtown Crossing,299.00,,,,,,,,,,,,,,,,,,
19695858,Downtown Crossing,179.00,,,,,,,,,,,,,,,,,,
20459025,West End,258.00,,,,,,,,,,,,,,,,,,
19527633,Downtown Crossing,299.00,,,,,,,,,,,,,,,,,,
17905853,Downtown Crossing,500.00,,,,,,,,,,,,,,,,,,
20707276,Back Bay,355.00,,,,,,,,,,,,,,,,,,
9709597,Financial District,400.00,,,,,,,,,,,,,,,,,,
10549219,Financial District,250.00,,,,,,,,,,,,,,,,,,
18267171,Downtown,267.00,,,,,,,,,,,,,,,,,,
13912429,Financial District,300.00,,,,,,,,,,,,,,,,,,
2715779,Financial District,400.00,,,,,,,,,,,,,,,,,,
8814532,West End,429.00,,,,,,,,,,,,,,,,,,
18462544,Financial District,200.00,,,,,,,,,,,,,,,,,,
6993585,North End,300.00,,,,,,,,,,,,,,,,,,
15841899,Financial District,350.00,,,,,,,,,,,,,,,,,,
15314772,Financial District,99.00,,,,,,,,,,,,,,,,,,
13216268,Leather District,700.00,,,,,,,,,,,,,,,,,,
16854686,Downtown,147.00,,,,,,,,,,,,,,,,,,
18396209,Financial District,399.00,,,,,,,,,,,,,,,,,,
15543904,Chinatown,129.00,,,,,,,,,,,,,,,,,,
1240598,Theater District,145.00,,,,,,,,,,,,,,,,,,
4190704,Downtown Crossing,220.00,,,,,,,,,,,,,,,,,,
16382057,Theater District,236.00,,,,,,,,,,,,,,,,,,
20770875,Downtown Crossing,150.00,,,,,,,,,,,,,,,,,,
18231522,Theater District,216.00,,,,,,,,,,,,,,,,,,
20787326,Downtown,215.00,,,,,,,,,,,,,,,,,,
17955648,Financial District,245.00,,,,,,,,,,,,,,,,,,
9072821,Financial District,375.00,,,,,,,,,,,,,,,,,,
8711300,Theater District,249.00,,,,,,,,,,,,,,,,,,
12211821,Theater District,182.00,,,,,,,,,,,,,,,,,,
12365454,Downtown Crossing,290.00,,,,,,,,,,,,,,,,,,
17265236,Theater District,135.00,,,,,,,,,,,,,,,,,,
15038991,Financial District,225.00,,,,,,,,,,,,,,,,,,
2747654,Theater District,175.00,,,,,,,,,,,,,,,,,,
12383703,Chinatown,182.00,,,,,,,,,,,,,,,,,,
15337363,Downtown Crossing,129.00,,,,,,,,,,,,,,,,,,
15340831,Downtown Crossing,129.00,,,,,,,,,,,,,,,,,,
14744481,Downtown Crossing,139.00,,,,,,,,,,,,,,,,,,
15390344,Downtown Crossing,129.00,,,,,,,,,,,,,,,,,,
10137247,Theater District,177.00,,,,,,,,,,,,,,,,,,
18136792,Theater District,275.00,,,,,,,,,,,,,,,,,,
10116914,Chinatown,130.00,,,,,,,,,,,,,,,,,,
3914729,Chinatown,259.00,,,,,,,,,,,,,,,,,,
10811129,Theater District,80.00,,,,,,,,,,,,,,,,,,
2141306,Downtown Crossing,300.00,,,,,,,,,,,,,,,,,,
7913309,Downtown Crossing,99.00,,,,,,,,,,,,,,,,,,
13711242,Theater District,90.00,,,,,,,,,,,,,,,,,,
6181230,West End,259.00,,,,,,,,,,,,,,,,,,
11282071,Chinatown,90.00,,,,,,,,,,,,,,,,,,
16412763,Downtown,99.00,,,,,,,,,,,,,,,,,,
19824694,Downtown Crossing,249.00,,,,,,,,,,,,,,,,,,
1966195,Chinatown,389.00,,,,,,,,,,,,,,,,,,
15188208,Chinatown,800.00,,,,,,,,,,,,,,,,,,
17156819,Downtown,399.00,,,,,,,,,,,,,,,,,,
21891,Chinatown,349.00,,,,,,,,,,,,,,,,,,
16177666,North End,239.00,,,,,,,,,,,,,,,,,,
14679817,Leather District,139.00,,,,,,,,,,,,,,,,,,
8814105,West End,429.00,,,,,,,,,,,,,,,,,,
14122467,Downtown Crossing,190.00,,,,,,,,,,,,,,,,,,
18562429,Downtown Crossing,170.00,,,,,,,,,,,,,,,,,,
4275846,Theater District,200.00,,,,,,,,,,,,,,,,,,
8814215,Government Center,429.00,,,,,,,,,,,,,,,,,,
11336922,Financial District,250.00,,,,,,,,,,,,,,,,,,
17333246,Beacon Hill,185.00,,,,,,,,,,,,,,,,,,
19501747,Beacon Hill,200.00,,,,,,,,,,,,,,,,,,
